publish_date,headline_category,headline_text
20010818,business.india-business,"AP orders confiscation of properties in Krushi case"
20010818,home.science,"Bayer; Glaxo named in Baycol suit by US Lawyer"
20010818,city.pune,"Villager forced to undergo trial by boiling oil"
20010818,city.hyderabad,"Illicit liquor seized"
20010818,city.lucknow,"I was scared about UP BJP: Advani"
20010818,city.hyderabad,"Krushi minutes doctored"
20010818,city.patna,"Haj committee extends submission forms date"
20010818,city.hyderabad,"Rail travel rebate for elders made optional"
20010818,city.pune,"PMC's legal eagles have their hands full"
20010818,business.india-business,"Termination notice to 35 ISPs"
20010818,city.pune,"The Soul of the Body"
20010818,city.chandigarh,"Doctor couple sent to judicial custody"
20010818,city.lucknow,"SC restores retirement age for doctors in Society"
20010818,unknown,"Nepal seeks India's help on trade"
20010818,city.chandigarh,"Engineers' body takes up cause of HPSEB staff"
20010818,unknown,"Kashmir Solution"
20010818,city.chandigarh,"Fight drug addiction: Dhumal"
20010818,city.hyderabad,"Govt hawks loans to street vendors"
20010818,unknown,"Messenger is vulnerable to newer viruses"
20010818,entertainment.hindi.bollywood,"Movado takes time off Twinkle Khanna"
20010818,city.lucknow,"BSNL to look into reports of 'faulty billing'"
20010818,unknown,"India sanctions to come off soon: Armitage"
20010818,india,"BJP demands white papers from Bengal govt"
20010818,city.kolkata,"Land for industries will not be used for real estate: CM"
20010818,city.patna,"Special inquiry counter of little help"
20010818,cricket,"'We can't afford to have Brearleys in India'"
20010818,business.india-business,"EIH withdraws preferential issue"
20010818,city.chandigarh,"Cong top brass targets Badal on nepotism"
20010818,unknown,"We can't do without advertisements"
20010818,business.india-business,"Private mutual funds a big draw"
20010818,india,"HC notice to Centre; Bihar on freedom fighters issue"
20010818,city.chandigarh,"PSEB revises domestic power tariff"
20010818,home.science,"27 die of diarrhoea in Chhattisgarh"
20010818,city.ahmedabad,"Tobacco products banned in Gujarat jails"
20010818,business.india-business,"Centre mulls demand for revival of Azmjahi Mills"
20010818,cricket,"Laloo bats with Pawar for company"
20010818,city.bengaluru,"Nafees shifted to Science & Tech"
20010818,business.india-business,"Messenger is vulnerable to newer viruses"
20010818,city.bengaluru,"Wagon loaders threaten agitation"
20010818,city.lucknow,"South Indian food festival"
20010818,city.mumbai,"Theatre's crowds soar with models of planes"
20010818,unknown,"Dogs' exalted status in American lives"
20010818,city.hyderabad,"Police send explosive bag for testing"
20010818,unknown,"Jaya woos journalists"
20010818,unknown,"Jaya bridges deficit with populism"
20010818,business.india-business,"FM news channels to debut in Sept"
20010818,city.pune,"Manchurian Bhi Kabhi Gobi Thi"
20010818,city.lucknow,"Rlys concession for senior citizens"
20010818,city.bengaluru,"Few takers for art course"
20010818,unknown,"National junior softball from Nov 1"
20010818,city.chandigarh,"Tandon hints at abolition of octroi"
20010818,india,"Two killed in police firing in Andhra Pradesh"
20010818,city.hyderabad,"Nayak is the result of many a sacrifice"
20010818,city.chandigarh,"Himachal's apple juice to ber served in IA"
20010818,city.lucknow,"CPI-ML demands arrest of VHP; Bajrang Dal activists"
20010818,unknown,"China denies base for US plane in Hong Kong"
20010818,city.bengaluru,"Helping the disabled to stand on their own feet"
20010818,city.pune,"SAARC summit on ageing sounds wake-up call"
20010818,unknown,"What next after Ravi Shankar's sitar revolution?"
20010818,city.hyderabad,"Students coerced to attend tuition"
20010818,india,"CPM disapproves of raise in salary of MPs"
20010818,business.india-business,"CBI chargesheet against 5 in Century scam"
20010818,cricket,"Bradman dream team not fake: Perry"
20010818,cricket,"No replacement for Srinath announced"
20010818,city.lucknow,"Review of Operation Green"
20010818,city.lucknow,"Govt initiative to lure traders"
20010818,city.bengaluru,"1 killed as car; truck collide"
20010818,cricket,"India are five down with Srinath's injury"
20010818,india,"Butterfly case: Charges to be framed"
20010818,india,"BJP learnt a lot from UP experience: Advani"
20010818,city.bengaluru,"Krishna to review relief work in Raichur; Gulbarga; Bidar"
20010818,city.lucknow,"CBI probe against Om Prakash sought"
20010818,city.hyderabad,"Kuchipudi on Net launched"
20010818,city.hyderabad,"Govt orders panchayats to plan rural scheme"
20010818,city.pune,"ANDE KA FUNDA!"
20010818,cricket,"Saurav knows time running out for him"
20010818,city.chandigarh,"Student bodies raise 7-point demand"
20010818,only-in-america,"Dogs' exalted status in American lives"
20010818,business.india-business,"Wipro forges alliance with Symantec"
20010818,city.hyderabad,"Land registration to be computerised shortly"
20010818,city.hyderabad,"CM asks officials to streamline Aadarana scheme"
20010818,unknown,"Africa would win all athletic events"
20010818,city.ahmedabad,"E-business is a reality: Guha"
20010818,home.science,"UN polio campaign in Afghanistan"
20010818,city.bengaluru,"The challenge is to get new people to buy gold"
20010818,city.lucknow,"Mohanty slams cable operator's strike"
20010818,unknown,"Prosecutors decline to file rape charges against Tyson"
20010818,unknown,"Accounts officer let off the hook"
20010818,city.chandigarh,"SBI to bring down loan defaults"
20010818,unknown,"DMK; allies walk out over 'police rule'"
20010818,city.hyderabad,"2-day Telugu literary fete"
20010818,city.hyderabad,"Govt clamps down on bank directors"
20010818,city.delhi,"38 minor girls rescued from brothel owners"
20010818,home.science,"Rare head surgery to set abnormality right"
20010818,city.ahmedabad,"Wells around golden corridor need to be examined"
20010818,city.ahmedabad,"Soldiers' children lose out to domicile rules"
20010818,city.pune,"Hammer & Tongs"
20010818,city.hyderabad,"Cooperative banks under scrutiny from depositors"
20010818,city.mumbai,"SIMI leader remanded to police custody"
20010818,city.mumbai,"14-member gang held in Thane; arms seized"
20010818,cricket,"India should quit ACC; say BCCI members"
20010818,home.science,"AIIMS is now aimless: CAG"
20010818,city.delhi,"ZODIAC ZIGZAG brReach for the stars shop till you drop"
20010818,cricket,"BCCI to foot Tendulkar's bill in SA"
20010818,city.lucknow,"Killers wipe out entire family"
20010818,city.mumbai,"Discovery of new Earth-like solar system is significant: Narlikar"
20010818,unknown,"Chemical arms report enrages Lankan army"
20010818,city.hyderabad,"High-level meet reviews power safety measures"
20010818,india,"Pak resorts to heavy shelling along LoC"
20010818,city.pune,"Ex-mayor alleges violation of MRTP Act"
20010818,city.kolkata,"City; US experts mull ways to cut industrial pollution"
20010818,unknown,"No Protection"
20010818,unknown,"Rare head surgery to set abnormality right"
20010818,unknown,"New solar system fails to enthuse Clarke"
20010818,india,"Govt denies Israel is training Army"
20010818,city.bengaluru,"KGF mining area plunged in darkness"
20010818,unknown,"More casino recordings of Elvis released"
20010818,city.mumbai,"CB yet to file chargesheet in Jadav murder case"
20010818,city.pune,"Testing time"
20010818,india,"Laloo bats with Pawar for company"
20010818,city.delhi,"SIBLING RIVALRY brA sister act Oh brother"
20010818,city.hyderabad,"Tight security for polls in north Telangana"
20010818,city.hyderabad,"PFA carries away monkeys caught by corporation"
20010818,business.india-business,"Hardware's hardtalk with FM"
20010818,city.ahmedabad,"Visa restrictions fox foreign students"
20010818,city.pune,"Appreciation"
20010818,business.india-business,"FM assures tax sops for IT hardware sector"
20010818,city.chandigarh,"Himachal seeks German investment"
20010818,india,"India should say no to talks with Pak: VHP"
20010818,city.delhi,"DEEP IMPACT brThe underground sound of Delhis water woes"
20010818,city.mumbai,"Tyagi moves sessions court for bail"
20010818,city.bengaluru,"You can help control stray dog population"
20010818,city.lucknow,"Residents block CM's motorcade with corpse"
20010818,city.hyderabad,"Cong; CPM flay nod for BPL plant"
20010818,unknown,"Inculcate high values in children: Dy CM"
20010818,city.hyderabad,"Alwal water project nearing completion"
20010818,cricket,"Dubious deal gets Hyderabad one-day match"
20010818,unknown,"Armitage in despair about Taliban"
20010818,unknown,"Commercials: Part of our lives"
20010818,city.mumbai,"DF is in a dilemma over VRS"
20010818,unknown,"Karamchari union extends strike"
20010818,india,"Panel probing Netaji's death may visit Russia"
20010818,city.chandigarh,"European tech park to come up in Harayna"
20010818,india,"SIMI; according to SIMI"
20010818,unknown,"SA politcian gets 4 life terms for murder"
20010818,city.delhi,"Enmity may have led to attack on boy"
20010818,entertainment.hindi.bollywood,"Sooni switches frame; shoots for Parsis"
20010818,city.ahmedabad,"Glass reinforced plastic boats for fishing soon"
20010818,city.lucknow,"CM's directives on pending cases"
20010818,india,"MPCC chief wants Congress to go solo"
20010818,india,"India's economic condition critical: Gujral"
20010818,city.pune,"Supriya"
20010818,city.bengaluru,"B'lore to host meet on high-voltage engineering"
20010818,city.lucknow,"Estate dept allots Kamlapati Tripathi's 'house' to BJP"
20010818,city.pune,"Landlords oppose highway plans in PCMC draft DP"
20010818,city.ahmedabad,"Slowdown in state? Blame it on global recession"
20010818,city.bengaluru,"Zeta to set up design lab near Surathkal"
20010818,unknown,"Not the first"
20010818,city.delhi,"HOT SHOT brAction man Chan packs a punch just for kicks"
20010818,city.hyderabad,"Sewage plan stuck in a mire"
20010818,india,"UTI irregularities an inheritance from the past"
20010819,business.india-business,"Govt. mulls revised payment mechanism for IPPs"
20010819,city.thiruvananthapuram,"Karunakaran's daughter to head KTDC"
20010819,city.delhi,"The first gift? Woo dunnit!"
20010819,unknown,"Roy of light"
20010819,city.chandigarh,"Tigerina roars again;tames Singapore - land of the lion"
20010819,city.chandigarh,"Woman attempts suicide"
20010819,india,"No confirmation of bid on Dawood; Shakeel: Govt"
20010819,city.chandigarh,"This delusion spells double trouble"
20010819,city.hyderabad,"RTC unions seek pay hike"
20010819,city.chandigarh,"Himachal invites biotech units"
20010819,city.thiruvananthapuram,"Cashew workers to get 20% bonus"
20010819,india,"Birla; Govinda; Aditi receive Rajiv Gandhi Awards"
20010819,home.education,"In Jest"
20010819,city.chandigarh,"ChandigarhTimesbrbrWife sans benefits despite husbands illegal remarriage"
20010819,city.bengaluru,"Get ahead with the NCC"
20010819,city.bengaluru,"Crops acreage suffers loss of 15 lakh hectares"
20010819,city.chandigarh,"JD Institute opens branch"
20010819,unknown,"War of words"
20010819,city.ahmedabad,"HC scraps advance vehicle tax"
20010819,city.chandigarh,"We work with love; not with the aim to convert"
20010819,city.chandigarh,"SMART ALYQUE: The brand-daddy of 'em all!"
20010819,city.bengaluru,"Results delay costs students dear"
20010819,city.chandigarh,"Curbs on use of polythene bags soon"
20010819,city.chandigarh,"BSF concerned over presence of Bangladeshis"
20010819,city.hyderabad,"False alarms add to city police woes"
20010819,india,"15 militants; 3 jawans killed in J&K"
20010819,city.ahmedabad,"Water supply is a fundamental human right"
20010819,business.india-business,"Industry captains join hands with 'Water Man'"
20010819,city.ahmedabad,"The faces that shaped MS University"
20010819,city.chandigarh,"HOLD YOUR BREATH; all's not fair in the air"
20010819,city.delhi,"Such a long wait to see the doctor"
20010819,unknown,"Meritorious students felicitated"
20010819,business.india-business,"Coffee earnings fall"
20010819,unknown,"Majority netizens against paid e-mail : survey"
20010819,city.hyderabad,"Judge's car stolen"
20010819,city.hyderabad,"Govt promoting unscientific healing: Experts"
20010819,india,"UP Cong MLAs may quit if polls not held in Oct"
20010819,city.hyderabad,"A school with a difference"
20010819,city.chandigarh,"Cong observer receives names of ticket aspirants"
20010819,unknown,"Ganesh Chaturthi; a homecoming for Goans"
20010819,city.ahmedabad,"Protect Gopalnagar lake: High Court"
20010819,entertainment.hindi.bollywood,"Catch Rajkumar Santoshi's confesssions of Lajja"
20010819,city.chandigarh,"MOHALI ROCKS WITH FREE VIBES"
20010819,unknown,"The return of Nana"
20010819,unknown,"Rally accuses DMK of topple bid"
20010819,india,"Ripples surface within the Hurriyat again"
20010819,home.education,"Jyotir Vigyan course"
20010819,city.mumbai,"BOOMTOWN RAPbrSet the night to music"
20010819,india,"Bureaucratic tussle over airports' security"
20010819,city.kolkata,"Forgotten founder lies unsung"
20010819,unknown,"6 punters rounded up for betting"
20010819,home.education,"Kutiyattam artists felicitated"
20010819,india,"Court cannot entrust probe to a particular police official"
20010819,entertainment.hindi.bollywood,"Anil Kapoor for making meaningful films"
20010819,unknown,"The money man"
20010819,city.kolkata,"Camera captures guerrilla women's struggle in Bastar"
20010819,city.mumbai,"State will ask Centre for Rs 500 cr."
20010819,city.hyderabad,"Medwin's free medical camp"
20010819,city.ahmedabad,"MMCB issue taken up at BJP Lok Darbar"
20010819,city.kolkata,"CMC fails to check pond-filling"
20010819,cricket,"BCCI denies 'understanding' with Azhar"
20010819,city.kolkata,"Bengal Air renews proposal to govt"
20010819,india,"Cabinet clears approach paper to 10th Plan"
20010819,city.hyderabad,"HyderabadTimesbrbrStars stripes Lets talk shop"
20010819,home.education,"A humorous innings"
20010819,india,"IAF choppers lack secure communication system"
20010819,city.hyderabad,"Artisans ask govt to help fishermen"
